typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","208","DNK","Denmark","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67723.378","true","-1","N/A","0","false","67723.378","true","0","false",,"40615.527","40615.527","6","false","true",
"C","A","20240101","2024","52","2024","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54","false","5","u","250","false","54","false","0","false",,"3365","3365","0","false","true",
"C","A","20240101","2024","52","2024","214","DOM","Dominican Rep.","X","Export","660","AIA","Anguilla","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54","false","5","u","250","false","54","false","0","false",,"3365","3365","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","959.58","false","-1","N/A","0","false","959.58","false","0","false","8288.492",,"8288.492","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","910","false","12","m³","1000","false","910","false","0","false","8068.572","4808.572","8068.572","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","M","Import","842","USA","USA","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49.58","false","5","u","6","false","49.58","false","0","false","219.92",,"219.92","0","false","true",
"C","A","20240101","2024","52","2024","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32616.78","false","8","kg","32616.78","false","32616.78","false","0","false","45292.5",,"45292.5","0","false","true",
"C","A","20240101","2024","52","2024","222","SLV","El Salvador","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48.78","false","8","kg","48.78","false","48.78","false","0","false","1769.1",,"1769.1","0","false","true",
"C","A","20240101","2024","52","2024","222","SLV","El Salvador","M","Import","699","IND","India","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32568","false","8","kg","32568","false","32568","false","0","false","43523.4",,"43523.4","0","false","true",
"C","A","20240101","2024","52","2024","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","8","kg","14","false","14","false","0","false","76.63",,"76.63","0","false","true",
"C","A","20240101","2024","52","2024","233","EST","Estonia","M","Import","428","LVA","Latvia","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","8","kg","14","false","14","false","0","false","76.63",,"76.63","0","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","M","Import","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47451.1","false","8","kg","47451.1","false","47451.1","false","0","false","60544.019",,"60544.019","0","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26","false","8","kg","26","false","26","false","0","false","340.343",,"340.343","0","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","M","Import","156","CHN","China","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47425.1","false","8","kg","47425.1","false","47425.1","false","0","false","60203.676",,"60203.676","0","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8623708554.173","true","-1","N/A","0","false","8623708554.173","true","0","false","5276117698.431",,"5276117698.431","6","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.138","true","-1","N/A","0","false","5.138","true","0","false","3.144",,"3.144","6","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99814011.024","true","-1","N/A","0","false","99814011.024","true","0","false","61067749.079",,"61067749.079","6","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","328","GUY","Guyana","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","248554768.427","true","-1","N/A","0","false","248554768.427","true","0","false","152069635.064",,"152069635.064","6","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6621152035.572","true","-1","N/A","0","false","6621152035.572","true","0","false","4050922781.009",,"4050922781.009","6","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","998349392.229","true","-1","N/A","0","false","998349392.229","true","0","false","610805532.732",,"610805532.732","6","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","842","USA","USA","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","655838341.782","true","-1","N/A","0","false","655838341.782","true","0","false","401251997.403",,"401251997.403","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47020133246.088","true","-1","N/A","0","false","47020133246.088","true","0","false","29685193775.098",,"29685193775.098","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","12","DZA","Algeria","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4124765944.861","true","-1","N/A","0","false","4124765944.861","true","0","false","2696937925.456",,"2696937925.456","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","24","AGO","Angola","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2718979326","false","8","kg","2718979326","false","2718979326","false","0","false","1672160807.537",,"1672160807.537","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","344355800","false","8","kg","344355800","false","344355800","false","0","false","220978729.771",,"220978729.771","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","48","BHR","Bahrain","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","60.613",,"60.613","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","221871","false","8","kg","221871","false","221871","false","0","false","347399.75",,"347399.75","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1086018000","false","8","kg","1086018000","false","1086018000","false","0","false","632140983.446",,"632140983.446","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","120","CMR","Cameroon","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","182248009","false","8","kg","182248009","false","182248009","false","0","false","97748244.527",,"97748244.527","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","368666060.291","true","-1","N/A","0","false","368666060.291","true","0","false","214531466.7",,"214531466.7","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","148","TCD","Chad","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1128103905","false","8","kg","1128103905","false","1128103905","false","0","false","638192847.523",,"638192847.523","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","156","CHN","China","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2623","false","8","kg","2623","false","2623","false","0","false","1780.516",,"1780.516","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","178","COG","Congo","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26454610","false","8","kg","26454610","false","26454610","false","0","false","15824772.499",,"15824772.499","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89916400","false","8","kg","89916400","false","89916400","false","0","false","62030860.483",,"62030860.483","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145742600","false","8","kg","145742600","false","145742600","false","0","false","91186351.954",,"91186351.954","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","266","GAB","Gabon","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55","false","8","kg","55","false","55","false","0","false","594.227",,"594.227","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2283","false","8","kg","2283","false","2283","false","0","false","8331.082",,"8331.082","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","328","GUY","Guyana","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","291540800","false","8","kg","291540800","false","291540800","false","0","false","186049847.985",,"186049847.985","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","368","IRQ","Iraq","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3755614955.888","true","-1","N/A","0","false","3755614955.888","true","0","false","2069223207.015",,"2069223207.015","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","69.272",,"69.272","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27056389","false","8","kg","27056389","false","27056389","false","0","false","11968693.614",,"11968693.614","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64485000","false","8","kg","64485000","false","64485000","false","0","false","36393516.811",,"36393516.811","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5384773000","false","8","kg","5384773000","false","5384773000","false","0","false","3418436568.246",,"3418436568.246","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","434","LBY","Libya","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3277316067","false","8","kg","3277316067","false","3277316067","false","0","false","2119380899.372",,"2119380899.372","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2201","false","8","kg","2201","false","2201","false","0","false","1498.015",,"1498.015","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","562","NER","Niger","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138714000","false","8","kg","138714000","false","138714000","false","0","false","75621575.9",,"75621575.9","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","566","NGA","Nigeria","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6404689260.47","true","-1","N/A","0","false","6404689260.47","true","0","false","4219213862.597",,"4219213862.597","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3445702328","false","8","kg","3445702328","false","3445702328","false","0","false","2174144397.675",,"2174144397.675","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","456","false","8","kg","456","false","456","false","0","false","4477.808",,"4477.808","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1352409900","false","8","kg","1352409900","false","1352409900","false","0","false","859757545.603",,"859757545.603","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","686","SEN","Senegal","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","21.648",,"21.648","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","699","IND","India","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12.001","true","-1","N/A","0","false","12.001","true","0","false","7.577",,"7.577","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44.576","true","-1","N/A","0","false","44.576","true","0","false","28.142",,"28.142","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16763.645","true","-1","N/A","0","false","16763.645","true","0","false","19396.258",,"19396.258","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","213240275.149","true","-1","N/A","0","false","213240275.149","true","0","false","135820626.516",,"135820626.516","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25678000","false","8","kg","25678000","false","25678000","false","0","false","16757961.966",,"16757961.966","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","942889750.794","true","-1","N/A","0","false","942889750.794","true","0","false","577706989.897",,"577706989.897","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","842","USA","USA","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11480520441.465","true","-1","N/A","0","false","11480520441.465","true","0","false","7442577613.642",,"7442577613.642","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","899","_X ","Areas, nes","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6088.948","true","-1","N/A","0","false","6088.948","true","0","false","23813.453",,"23813.453","6","false","true",
"C","A","20240101","2024","52","2024","268","GEO","Georgia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","5845497.911",,"5845497.911","0","false","true",
"C","A","20240101","2024","52","2024","268","GEO","Georgia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1723.997",,"1723.997","0","false","true",
"C","A","20240101","2024","52","2024","268","GEO","Georgia","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10534268","false","8","kg","10534268","false","10534268","false","0","false","5843773.914",,"5843773.914","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","X","Export","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17091526369","false","-1","N/A","0","false","17091526369","false","0","false",,"7834790006.4","7834790006.4","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","X","Export","152","CHL","Chile","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1153200000","false","7","l","1224360000","false","1153200000","false","0","false",,"509318605.95","509318605.95","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","X","Export","579","NOR","Norway","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29","false","-1","N/A","0","false","29","false","0","false",,"5.85","5.85","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","X","Export","591","PAN","Panama","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11714386340","false","-1","N/A","0","false","11714386340","false","0","false",,"5306152669.97","5306152669.97","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","X","Export","604","PER","Peru","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1285050000","false","7","l","1381370000","false","1285050000","false","0","false",,"566345553.14","566345553.14","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","X","Export","842","USA","USA","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2938890000","false","7","l","3199260000","false","2938890000","false","0","false",,"1452973171.49","1452973171.49","0","false","true",
"C","A","20240101","2024","52","2024","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false","0","false",,"65.23","65.23","0","false","true",
"C","A","20240101","2024","52","2024","233","EST","Estonia","X","Export","818","EGY","Egypt","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false","0","false",,"65.23","65.23","0","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","X","Export","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42900","false","8","kg","42900","false","42900","false","0","false",,"69694.484","69694.484","0","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","X","Export","798","TUV","Tuvalu","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42900","false","8","kg","42900","false","42900","false","0","false",,"69694.484","69694.484","0","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","248","false","8","kg","248","false","248","false","0","false",,"288.166","288.166","0","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","236","false","8","kg","236","false","236","false","0","false",,"150.894","150.894","0","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false",,"137.272","137.272","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","X","Export","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24440664.903","true","-1","N/A","0","false","24440664.903","true","0","false",,"16103887.031","16103887.031","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","X","Export","24","AGO","Angola","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false",,"21.648","21.648","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81300","false","8","kg","81300","false","81300","false","0","false",,"1170594.467","1170594.467","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7083.839","true","-1","N/A","0","false","7083.839","true","0","false",,"10219.836","10219.836","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","155","false","8","kg","155","false","155","false","0","false",,"3523.148","3523.148","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","false","8","kg","21","false","21","false","0","false",,"115.815","115.815","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false",,"14.071","14.071","0","false","true",
