source,target,weight,year
LBN,ARE,146639.0,2008
TJK,RUS,412267.0,2008
TJK,DZA,92931677.0,2008
LUX,ITA,433.0,2008
LUX,DEU,178.0,2008
LUX,FRA,1340.0,2008
LUX,BEL,53439.0,2008
MMR,SGP,6359.0,2008
MMR,ISR,75000.0,2008
PYF,FRA,575.0,2008
FRO,DNK,4441.0,2008
ETH,IND,835.643,2008
ETH,ISR,158.044,2008
ETH,DNK,84.667,2008
ISL,USA,202.0,2008
ISL,BEL,18373.0,2008
ISL,GBR,12553.0,2008
ISL,FRO,8771.0,2008
GRD,USA,310.0,2008
GRD,TTO,11281.0,2008
GRC,UKR,105047266.0,2008
GRC,ARE,9683996.0,2008
GRC,SAU,1901281935.0,2008
GRC,RUS,3565979229.0,2008
GRC,NGA,102969559.0,2008
GRC,AZE,55333944.0,2008
GRC,KAZ,1118028350.0,2008
GRC,IRQ,39143509.0,2008
GRC,IRN,3534064304.0,2008
GRC,DEU,38.0,2008
GRC,LBY,2210390483.0,2008
GRC,CMR,4451.0,2008
GRC,ISR,788000.0,2008
GHA,CIV,115068170.0,2008
GHA,GAB,358.0,2008
GHA,COG,252836109.0,2008
GHA,CHL,447.0,2008
GHA,CMR,282.0,2008
GHA,NGA,716071784.0,2008
GHA,IND,69290.0,2008
GHA,LBN,40.0,2008
GHA,ISR,702000.0,2008
KIR,SGP,27334.0,2008
KIR,AUS,176.0,2008
PRK,QAT,27050318.0,2008
PRK,BRA,40.0,2008
PRK,CHN,414310179.0,2008
BTN,IND,425016.0,2008
BTN,NAM,11828.0,2008
NPL,IND,80491.0,2008
UZB,RUS,24921508.0,2008
UZB,KAZ,335185538.0,2008
UZB,KGZ,27908807.0,2008
MUS,ZAF,8868.0,2008
SOM,YEM,526.0,2008
STP,ZAF,41.0,2008
MDV,SGP,482.0,2008
MDV,LKA,35.0,2008
SYC,SGP,11913.0,2008
SYC,ISR,5000.0,2008
LAO,THA,10152.0,2008
GIB,ESP,1121.363,2008
GIB,GEO,239531.0,2008
CYM,BRA,93972063.0,2008
CYM,COL,69737145.0,2008
CYP,COL,332899173.0,2008
ATA,BGD,11800463.0,2008
VUT,AUS,17123.0,2008
VGB,KAZ,152828008.0,2008
AFG,KGZ,14214.0,2008
ARM,LBN,825.0,2008
WLF,FJI,2219.0,2008
TLS,COG,39486551.0,2008
ALB,RUS,22673987.0,2009
ALB,GEO,8764459.0,2009
ALB,NGA,96914234.0,2009
ALB,CHE,91.9,2009
ROU,DEU,2553.54,2009
ROU,AZE,49236571.44,2009
ROU,DZA,45102288.17,2009
ROU,KAZ,1869518020.04,2009
ROU,RUS,1145101501.31,2009
ROU,USA,1.01,2009
ROU,ISR,234000.0,2009
ROU,ITA,3205.209,2009
ROU,FRA,90306.0,2009
ROU,CZE,75.0,2009
ROU,GEO,5493612.0,2009
DEU,NLD,408528085.562,2009
DEU,LTU,47921332.298,2009
DEU,LBY,3822751770.647,2009
DEU,KWT,99703764.14,2009
DEU,KAZ,2795179203.103,2009
DEU,CIV,668562658.771,2009
DEU,ITA,40091961.852,2009
DEU,IRQ,113017810.493,2009
DEU,GAB,256994752.409,2009
DEU,DNK,639964376.952,2009
DEU,COG,8063237.761,2009
DEU,BRA,140045203.506,2009
DEU,AZE,1618512857.96,2009
DEU,AGO,341080658.715,2009
DEU,DZA,775617608.73,2009
DEU,IRN,382555143.24,2009
DEU,NGA,1422274013.357,2009
DEU,NOR,5916277574.782,2009
DEU,QAT,12528313.491,2009
DEU,POL,92547924.592,2009
DEU,VEN,823010249.701,2009
DEU,GBR,4722034765.62,2009
DEU,EGY,479139236.551,2009
DEU,TKM,43387907.251,2009
DEU,TTO,45808981.957,2009
DEU,TUN,309638780.283,2009
DEU,SAU,618850041.499,2009
DEU,RUS,14891656298.826,2009
DEU,SYR,1031934030.962,2009
DEU,NAM,244.0,2009
DEU,LUX,50.0,2009
DEU,ARE,20.0,2009
DEU,ZAF,53.0,2009
DEU,IND,7144.0,2009
DEU,CHE,2521.73,2009
DEU,THA,34.0,2009
DEU,BLR,562296200.0,2009
DEU,CAN,889.0,2009
DEU,FIN,14081866.0,2009
DEU,FRA,16672.0,2009
DEU,CZE,3443.0,2009
DEU,GEO,30.0,2009
AZE,GBR,11.0,2009
AZE,FRA,1728.0,2009
AZE,TUR,2866.0,2009
DZA,USA,1698.0,2009
DZA,TUR,11596.0,2009
DZA,SAU,18951.0,2009
DZA,DEU,36.0,2009
DZA,FRA,2785.0,2009
DZA,NGA,365136268.0,2009
PRT,VEN,105363596.0,2009
PRT,GBR,44176638.0,2009
PRT,SYR,38570492.0,2009
PRT,SAU,492026969.0,2009
PRT,RUS,193237054.0,2009
PRT,NOR,405506469.0,2009
PRT,NGA,1138630288.0,2009
PRT,LBY,412951700.0,2009
PRT,KAZ,223018445.0,2009
PRT,IRQ,220869704.0,2009
PRT,IRN,210935899.0,2009
PRT,GNQ,199295427.0,2009
PRT,CMR,93848746.0,2009
PRT,AUT,2298.0,2009
PRT,AZE,34242108.0,2009
PRT,AGO,196350405.0,2009
PRT,DZA,301643789.0,2009
PRT,BRA,422565890.0,2009
PRT,ESP,3412.366,2009
PRT,ISR,961000.0,2009
PRT,ITA,15.343,2009
PRT,COG,168644151.0,2009
VEN,USA,3.0,2009
VEN,TTO,3320.0,2009
VEN,PAN,45.0,2009
VEN,PER,6.0,2009
GBR,DZA,441779337.0,2009
GBR,AGO,415256246.0,2009
GBR,AZE,599022992.0,2009
GBR,BRA,328292245.0,2009
GBR,CMR,26802929.0,2009
GBR,TUR,477043586.0,2009
GBR,TUN,219196051.0,2009
GBR,SYR,92800608.0,2009
GBR,RUS,1731253964.0,2009
GBR,NOR,15911258043.0,2009
GBR,NGA,903860790.0,2009
GBR,NLD,17305819.0,2009
GBR,LBY,962966616.0,2009
GBR,KAZ,97629871.0,2009
GBR,CIV,62640996.0,2009
GBR,IRL,540.0,2009
GBR,IRN,273084606.0,2009
GBR,GEO,122112663.0,2009
GBR,GNQ,48787819.0,2009
GBR,DNK,81324638.0,2009
GBR,KWT,6418.0,2009
GBR,TKM,21136185.0,2009
GBR,GBR,30900364.0,2009
GBR,VEN,340716293.0,2009
GBR,PER,30.0,2009
GBR,LTU,35564338.0,2009
GBR,NAM,147.0,2009
GBR,NZL,630.0,2009
GBR,ARE,500.0,2009
GBR,THA,20.0,2009
GBR,SGP,45.0,2009
GBR,SWE,131.0,2009
GBR,CHN,30.0,2009
GBR,COL,120310428.0,2009
GBR,ITA,9548762.654,2009
GBR,COG,70.0,2009
GBR,DEU,84471739.635,2009
GBR,GAB,108915726.0,2009
SYR,JOR,10984.0,2009
SAU,TUR,3959.0,2009
SAU,IND,344.0,2009
SAU,AUS,678.0,2009
RUS,KAZ,347259082.0,2009
RUS,DEU,39.0,2009
RUS,CAN,2110.0,2009
RUS,SGP,127634.0,2009
RUS,CHE,642.38,2009
NOR,GBR,154878870.253,2009
NOR,RUS,165696953.247,2009
NOR,GNQ,195378154.477,2009
NOR,AGO,62416333.472,2009
NOR,ROU,4.91,2009
NOR,NAM,348111.0,2009
NOR,SWE,69533.0,2009
NOR,ESP,55.815,2009
NOR,CAN,4.0,2009
NGA,ARE,100643.0,2009
NGA,IND,30185.0,2009
NGA,SAU,13831.0,2009
NGA,NLD,2085.0,2009
NGA,BEL,40836.0,2009
NGA,AND,4023191.0,2009
NGA,NAM,2.0,2009
NGA,LBN,3602.0,2009
LBY,EGY,11578.0,2009
LBY,ARE,95408.0,2009
LBY,CAN,1345.0,2009
LBY,ALB,6450470.0,2009
KAZ,RUS,1446148034.0,2009
KAZ,NLD,227.0,2009
KAZ,CAN,1465.0,2009
KAZ,ARE,328.0,2009
IRQ,CAN,870.0,2009
IRQ,LBN,141.0,2009
IRN,ARE,80.0,2009
IRN,EGY,174967.63,2009
IRN,KAZ,334748587.0,2009
USA,VEN,25154354538.0,2009
USA,GBR,2477305300.0,2009
USA,EGY,184000736.0,2009
USA,TUR,24227433.0,2009
USA,ARE,721972288.0,2009
USA,TTO,811516167.0,2009
USA,THA,466086903.0,2009
USA,SYR,18795982.0,2009
USA,VNM,575579785.0,2009
USA,SAU,22115811191.0,2009
USA,RUS,5064869026.0,2009
USA,QAT,172860350.0,2009
USA,PER,324071471.0,2009
USA,PAN,4866995.0,2009
USA,NOR,1277670681.0,2009
USA,TCD,1910320256.0,2009
USA,CAN,37772747555.0,2009
USA,CMR,88423934.0,2009
USA,BLZ,32521468.0,2009
USA,BRA,6042040793.0,2009
USA,BOL,94307022.0,2009
USA,AUS,301703691.0,2009
USA,CHN,114193599.0,2009
USA,ARG,1042731426.0,2009
USA,AGO,9366376569.0,2009
USA,DZA,8191633292.0,2009
USA,AZE,2009662367.0,2009
USA,COL,5287401499.0,2009
USA,COD,323784180.0,2009
USA,NGA,18841152805.0,2009
USA,NLD,24622790.0,2009
USA,OMN,817929598.0,2009
USA,MEX,22465978728.0,2009
USA,MRT,36049222.0,2009
USA,MYS,85600928.0,2009
USA,LBY,1448629875.0,2009
USA,COG,3047965660.0,2009
USA,KWT,3819987512.0,2009
USA,CIV,29469946.0,2009
USA,IRQ,9583304505.0,2009
USA,IDN,435909275.0,2009
USA,GTM,207920061.0,2009
USA,GAB,1182599715.0,2009
USA,GNQ,2460669115.0,2009
USA,ECU,3585932273.0,2009
USA,KAZ,540451596.0,2009
USA,LCA,5097.0,2009
USA,ROU,9.0,2009
USA,NAM,21.0,2009
USA,NIC,16.0,2009
USA,TCA,5400.0,2009
USA,SGP,99.0,2009
USA,ZAF,5.0,2009
USA,ESP,258.146,2009
USA,DNK,162792446.0,2009
USA,DOM,82100.0,2009
USA,FIN,39824855.0,2009
USA,IRL,39.054,2009
USA,GEO,4497100.0,2009
SRB,CHN,906.0,2009
SRB,HRV,4917275.0,2009
SRB,LBY,117656176.0,2009
SRB,RUS,878759032.0,2009
SRB,MNE,14043.0,2009
CHN,MMR,18634021.0,2009
CHN,BRN,280212086.0,2009
CHN,BRA,1610610810.0,2009
CHN,AUS,763797202.0,2009
CHN,ARG,292948221.0,2009
CHN,AZE,110903991.0,2009
CHN,AGO,14599867180.0,2009
CHN,DZA,903977485.0,2009
CHN,CMR,250438241.0,2009
CHN,CAN,199463990.0,2009
CHN,TCD,60440990.0,2009
CHN,COL,528655650.0,2009
CHN,NZL,30051177.0,2009
CHN,OMN,4989907163.0,2009
CHN,MNG,115750873.0,2009
CHN,MRT,184690301.0,2009
CHN,MYS,1088511066.0,2009
CHN,LBY,3126409626.0,2009
CHN,KWT,2862249909.0,2009
CHN,KAZ,2543538629.0,2009
CHN,IRN,9802270997.0,2009
CHN,IDN,1459434722.0,2009
CHN,GAB,110642726.0,2009
CHN,GNQ,1031637635.0,2009
CHN,ECU,723469409.0,2009
CHN,CUB,31649014.0,2009
CHN,COG,1498116743.0,2009
CHN,IRQ,3294815207.0,2009
CHN,NER,9748.0,2009
CHN,NGA,713999581.0,2009
CHN,PNG,38191900.0,2009
CHN,NOR,65747584.0,2009
CHN,YEM,1186877211.0,2009
CHN,VEN,1988188929.0,2009
CHN,USA,1595.0,2009
CHN,ARE,1526864974.0,2009
CHN,THA,261913025.0,2009
CHN,SYR,409.0,2009
CHN,SDN,4644710638.0,2009
CHN,VNM,446440315.0,2009
CHN,SAU,18922893211.0,2009
CHN,RUS,6613853066.0,2009
CHN,QAT,332799440.0,2009
CHN,ZAF,131264256.0,2009
CHN,ISR,32000.0,2009
SEN,NGA,391811508.0,2009
VCT,GBR,23.0,2009
LCA,TTO,7396.0,2009
LCA,BRB,39.0,2009
LCA,BRA,2431922830.0,2009
TTO,COG,212985121.0,2009
TTO,COL,646988855.0,2009
TTO,CAN,190.0,2009
TTO,BRA,73544369.0,2009
TTO,BRB,16067088.0,2009
TTO,AGO,38572337.0,2009
TTO,GAB,483617627.0,2009
TTO,NLD,6.0,2009
TTO,NGA,69492208.0,2009
TTO,RUS,542049370.0,2009
TTO,VEN,52295853.0,2009
TTO,USA,1577.0,2009
GNQ,NGA,3358183208.0,2009
GNQ,LBN,137.0,2009
BRB,TTO,8536175.0,2009
BRB,NGA,34422456.0,2009
BRB,COL,14325878.0,2009
KNA,GBR,73.0,2009
RWA,ZAF,246.0,2009
RWA,KEN,487.0,2009
ZAF,YEM,330560297.0,2009
ZAF,VEN,65831706.0,2009
ZAF,GBR,35804300.0,2009
ZAF,CHE,71097861.0,2009
ZAF,SAU,2723375496.0,2009
ZAF,RUS,332394278.0,2009
ZAF,NOR,40461932.0,2009
ZAF,NGA,1806521002.0,2009
ZAF,OMN,64354412.0,2009
ZAF,LBR,184862989.0,2009
ZAF,ISR,54602.0,2009
ZAF,ARE,224329876.0,2009
ZAF,IRQ,182789150.0,2009
ZAF,IDN,77160952.0,2009
ZAF,GAB,40214433.0,2009
ZAF,ARG,180281426.0,2009
ZAF,AGO,1351467349.0,2009
ZAF,IRN,2582855929.0,2009
ZAF,QAT,72401326.0,2009
ZAF,NAM,3958.0,2009
ZAF,SWZ,10201.245,2009
ZAF,BWA,310.0,2009
ZAF,LBN,50.0,2009
ZAF,ZMB,60.568,2009
CAN,THA,73.0,2009
CAN,SYR,47.0,2009
CAN,ESP,137.0,2009
CAN,SAU,1271746550.0,2009
CAN,RUS,652609327.0,2009
CAN,NOR,2582041042.0,2009
CAN,NGA,376688414.0,2009
CAN,OMN,356.0,2009
CAN,MEX,395392762.0,2009
CAN,MYS,145.0,2009
CAN,KWT,23.0,2009
CAN,KAZ,1396457008.0,2009
CAN,CIV,51991735.0,2009
CAN,IRQ,1123809116.0,2009
CAN,GTM,2.0,2009
CAN,TTO,55477431.0,2009
CAN,ARE,91679623.0,2009
CAN,TUR,27.0,2009
CAN,UKR,7521911.0,2009
CAN,YEM,383.0,2009
CAN,VEN,683710686.0,2009
CAN,USA,1467912689.0,2009
CAN,GBR,1888350352.0,2009
CAN,DEU,1666.0,2009
CAN,GAB,10.0,2009
CAN,FRA,57200485.0,2009
CAN,EST,4.0,2009
CAN,GNQ,305924778.0,2009
CAN,DNK,465790072.0,2009
CAN,CZE,11.0,2009
CAN,COL,88454987.0,2009
CAN,CHN,537.0,2009
CAN,CAN,208.0,2009
CAN,BLZ,11.0,2009
CAN,AZE,1025265683.0,2009
CAN,DZA,3308752488.0,2009
CAN,ALB,37.0,2009
CAN,AGO,1206904802.0,2009
CAN,ROU,8.09,2009
CAN,TUN,29384599.0,2009
CAN,BRA,200.0,2009
CAN,COG,79224032.0,2009
CAN,LBY,576865170.0,2009
HRV,USA,1438.0,2009
HRV,RUS,1510588250.0,2009
HRV,ITA,139.0,2009
HRV,FRA,3420.0,2009
HRV,AUT,149.0,2009
HRV,AZE,281601343.0,2009
HRV,SYR,28103.0,2009
HRV,KAZ,108926658.0,2009
HRV,LBY,149047864.0,2009
CMR,BEL,334.0,2009
CMR,USA,1636.0,2009
CMR,GRC,2096.0,2009
CMR,FRA,972.0,2009
CMR,CHN,6386.0,2009
CMR,NGA,489683562.0,2009
AUT,LBY,491464675.0,2009
AUT,KAZ,1283353662.0,2009
AUT,IRQ,580901831.0,2009
AUT,IRN,64231748.0,2009
AUT,DEU,1027689.0,2009
AUT,FRA,1034281.0,2009
AUT,CZE,8459589.0,2009
AUT,AZE,49790723.0,2009
AUT,DZA,59832059.0,2009
AUT,NGA,237292090.0,2009
AUT,RUS,136894897.0,2009
AUT,SAU,129779056.0,2009
AUT,SVK,5976475.0,2009
AUT,VEN,69074232.0,2009
AUT,EGY,37747199.0,2009
AUT,TKM,81170658.0,2009
AUT,TUN,41960907.0,2009
AUT,SYR,126925530.0,2009
AUT,GEO,40.0,2009
POL,DZA,202183027.0,2009
POL,BLR,140960336.0,2009
POL,CHN,501.0,2009
POL,CZE,53.0,2009
POL,DNK,4333.0,2009
POL,USA,36256.0,2009
POL,GBR,85047838.0,2009
POL,UKR,2389537.0,2009
POL,ZAF,67289178.0,2009
POL,NOR,130631765.0,2009
POL,NLD,2684.0,2009
POL,LUX,6725.0,2009
POL,KAZ,2353120.0,2009
POL,IRL,38759.0,2009
POL,DEU,1321442.0,2009
POL,FRA,3613396.0,2009
POL,RUS,7799058844.0,2009
POL,CHE,269.266,2009
POL,ITA,100.424,2009
PHL,USA,12676.0,2009
PHL,ARE,701396962.0,2009
PHL,SGP,73354825.0,2009
PHL,SAU,1483181561.0,2009
PHL,RUS,101549379.0,2009
PHL,QAT,465455183.0,2009
PHL,OMN,83337874.0,2009
PHL,MYS,206708805.0,2009
PHL,KOR,56711944.0,2009
PHL,IRQ,7494780.0,2009
PHL,IDN,57057941.0,2009
PHL,BRN,22299808.0,2009
PHL,BGD,22946010.0,2009
PHL,AUS,52931953.0,2009
PHL,ISR,71000.0,2009
ARE,USA,54668.0,2009
ARE,EGY,316.0,2009
ARE,OMN,52589.0,2009
ARE,IRQ,3251.0,2009
ARE,IRN,222.0,2009
ARE,DEU,545.0,2009
ARE,SDN,2527.0,2009
ARE,NAM,115.0,2009
ARE,THA,19294.0,2009
ARE,GBR,8427.0,2009
ARE,ZAF,8.0,2009
ARE,DZA,19558383.0,2009
ARE,ALB,2608107.0,2009
ARE,KAZ,2048205.0,2009
SGP,BHR,3.0,2009
SGP,BHS,4.0,2009
SGP,AUS,1192658183.0,2009
SGP,AGO,32.0,2009
SGP,BEL,1.0,2009
SGP,BRA,1058.0,2009
SGP,BRN,30276948.0,2009
SGP,MMR,23.0,2009
SGP,NZL,140291218.0,2009
SGP,NLD,248.0,2009
SGP,OMN,235621713.0,2009
SGP,MLT,16156827.0,2009
SGP,MYS,448203530.0,2009
SGP,LBY,78067326.0,2009
SGP,KWT,2053898411.0,2009
SGP,KOR,79325410.0,2009
SGP,IRQ,519940917.0,2009
SGP,IRN,262299233.0,2009
SGP,IDN,554881303.0,2009
SGP,GAB,22570329.0,2009
SGP,FRA,23.0,2009
SGP,CHN,96133802.0,2009
SGP,CHL,25.0,2009
SGP,JPN,1332.0,2009
SGP,PNG,11.0,2009
SGP,PHL,37320319.0,2009
SGP,QAT,4445283240.0,2009
SGP,RUS,316271824.0,2009
SGP,YEM,120006196.0,2009
SGP,USA,6393.0,2009
SGP,GBR,2949.0,2009
SGP,EGY,27136238.0,2009
SGP,ARE,2808675775.0,2009
SGP,THA,38660325.0,2009
SGP,VNM,966299078.0,2009
SGP,IND,71.0,2009
SGP,SAU,5609401519.0,2009
SGP,NAM,3470.0,2009
SGP,ZAF,3665.0,2009
SGP,SDN,182175901.557,2009
SGP,BGD,11355265.0,2009
SGP,CAN,35563206.0,2009
SGP,ISR,16000.0,2009
SGP,COG,52251385.0,2009
QAT,GBR,3252.0,2009
OMN,USA,155737.0,2009
OMN,ARE,1427257.0,2009
OMN,SAU,138947.0,2009
OMN,FRA,217173.0,2009
OMN,DEU,42.0,2009
MYS,YEM,67226778.0,2009
MYS,USA,25689087.0,2009
MYS,VEN,69809144.0,2009
MYS,AUS,228668380.0,2009
MYS,BRN,56550176.0,2009
MYS,ARE,479413494.0,2009
MYS,THA,4814.0,2009
MYS,SDN,100334571.0,2009
MYS,VNM,922605068.0,2009
MYS,SGP,1822.0,2009
MYS,SAU,734306425.0,2009
MYS,QAT,276547475.0,2009
MYS,MLT,35920159.0,2009
MYS,LBY,23207423.0,2009
MYS,KWT,193194445.0,2009
MYS,IRN,273702062.0,2009
MYS,IDN,251867103.0,2009
MYS,GAB,305595074.0,2009
MYS,CHN,68975554.0,2009
MYS,OMN,118050309.0,2009
MYS,NZL,17930942.0,2009
MYS,IND,199.0,2009
MYS,CAN,68079652.0,2009
MYS,AZE,387523076.0,2009
KOR,BOL,73.0,2009
KOR,AUS,1885232015.0,2009
KOR,DZA,369540079.0,2009
KOR,BRA,66310055.0,2009
KOR,BRN,576224052.0,2009
KOR,CAN,61.0,2009
KOR,CHN,242347932.0,2009
KOR,PAN,53119194.0,2009
KOR,NOR,860.0,2009
KOR,NZL,100.0,2009
KOR,NLD,60.0,2009
KOR,OMN,1046275826.0,2009
KOR,MYS,366466587.0,2009
KOR,KWT,6255554994.0,2009
KOR,PHL,148671075.0,2009
KOR,JPN,16639463.0,2009
KOR,IRN,4862212376.0,2009
KOR,IDN,1182389774.0,2009
KOR,GIN,30254987.0,2009
KOR,GAB,189269720.0,2009
KOR,FIN,161.0,2009
KOR,COG,129271967.0,2009
KOR,COL,178.0,2009
KOR,IRQ,3811996103.0,2009
KOR,QAT,3029041680.0,2009
KOR,SAU,16765697156.0,2009
KOR,RUS,1766403162.0,2009
KOR,GBR,100.0,2009
KOR,TUR,111666071.0,2009
KOR,ARE,7284372174.0,2009
KOR,THA,135056463.0,2009
KOR,VNM,433381464.0,2009
KOR,AGO,107251489.0,2009
KOR,BGD,12054984.0,2009
KOR,AZE,148164236.0,2009
IDN,SGP,373201.0,2009
IDN,SAU,2320090112.0,2009
IDN,NGA,503633087.0,2009
IDN,MYS,1234917766.0,2009
IDN,LBY,90012934.0,2009
IDN,KWT,53839205.0,2009
IDN,KOR,137725409.0,2009
IDN,VNM,169243248.0,2009
IDN,HKG,25027.0,2009
IDN,CAN,68222853.0,2009
IDN,BRN,636682270.0,2009
IDN,AUS,53441622.0,2009
IDN,AZE,756280061.0,2009
IDN,DZA,54007305.0,2009
IDN,CHN,219601955.0,2009
IDN,ZAF,52287064.0,2009
IDN,ARE,556.0,2009
IDN,SDN,667324348.0,2009
IDN,GBR,177.0,2009
IDN,TUR,344418990.0,2009
IDN,USA,77185.0,2009
IDN,NZL,46173928.0,2009
IDN,THA,215.0,2009
IDN,KAZ,34623072.0,2009
BRN,SGP,626.0,2009
BRN,SAU,504.0,2009
BRN,NLD,129.0,2009
BRN,MYS,2122.0,2009
BRN,ARE,10.0,2009
BLR,RUS,7064979800.0,2009
CZE,SVK,12976.0,2009
CZE,RUS,2279508757.0,2009
CZE,POL,31.0,2009
CZE,NLD,7468.0,2009
CZE,LBY,13033801.0,2009
CZE,KAZ,219029099.0,2009
CZE,IRN,16238658.0,2009
CZE,DEU,8388.0,2009
CZE,AUT,274.0,2009
CZE,AZE,687482981.0,2009
CZE,DZA,6997192.0,2009
DNK,GBR,281408106.0,2009
DNK,QAT,264.0,2009
DNK,NOR,1337907380.0,2009
DNK,USA,347.0,2009
DNK,RUS,697223835.0,2009
DNK,KAZ,37953557.0,2009
DNK,ITA,488.174,2009
AGO,NAM,115971.0,2009
AGO,JPN,632.0,2009
AGO,FRA,74.0,2009
AGO,COG,857.0,2009
AGO,USA,6202.0,2009
AGO,GBR,23465.0,2009
AGO,ZAF,172902.0,2009
AGO,LBN,1381.0,2009
UKR,RUS,2599682600.0,2009
UKR,KAZ,133734540.0,2009
UKR,AZE,256221510.0,2009
BRA,VEN,19433591.0,2009
BRA,USA,47417601.0,2009
BRA,GBR,13667202.0,2009
BRA,SAU,1527568654.0,2009
BRA,NGA,4803166834.0,2009
BRA,LBY,827896224.0,2009
BRA,JPN,15.0,2009
BRA,IRQ,733228869.0,2009
BRA,GNQ,236713098.0,2009
BRA,CAN,1624.0,2009
BRA,AUT,4100.0,2009
BRA,AUS,127998072.0,2009
BRA,AGO,78318887.0,2009
BRA,DZA,788582822.0,2009
BRA,ARG,233511275.0,2009
BRA,COG,187850577.0,2009
NLD,CMR,7963332.0,2009
NLD,BRA,258294265.0,2009
NLD,BEL,775825729.0,2009
NLD,AZE,115090994.0,2009
NLD,AGO,645824934.0,2009
NLD,DZA,1873339923.0,2009
NLD,COL,21928803.0,2009
NLD,COG,34872.0,2009
NLD,DNK,67256605.0,2009
NLD,GNQ,195873685.0,2009
NLD,SDN,37403527.0,2009
NLD,SAU,1553305777.0,2009
NLD,RUS,7516050095.0,2009
NLD,QAT,102884458.0,2009
NLD,NOR,2820863393.0,2009
NLD,NGA,1279755783.0,2009
NLD,MEX,91085225.0,2009
NLD,LBY,508220685.0,2009
NLD,KAZ,332620087.0,2009
NLD,CIV,127619746.0,2009
NLD,ITA,77181128.0,2009
NLD,IRQ,1122549380.0,2009
NLD,IRN,1316604151.0,2009
NLD,DEU,1395.0,2009
NLD,FRA,1395.0,2009
NLD,KWT,1505960988.0,2009
NLD,SYR,262955931.0,2009
NLD,TTO,223022104.0,2009
NLD,TUN,50791521.0,2009
NLD,EGY,8083291.0,2009
NLD,VEN,98793295.0,2009
NLD,GBR,2897482388.0,2009
NLD,NAM,556.0,2009
NLD,ARE,100.0,2009
NLD,LTU,15583544.0,2009
NLD,ZAF,3.0,2009
NLD,GEO,60.0,2009
NLD,GAB,119820641.0,2009
LUX,DEU,2303.0,2009
LUX,FRA,6550.0,2009
LUX,BEL,106732.0,2009
IRL,GBR,145609156.761,2009
IRL,NOR,434147675.626,2009
IRL,NGA,12112875.486,2009
IRL,LBY,359373976.098,2009
IRL,DEU,14774.926,2009
IRL,DNK,221803678.869,2009
IRL,DZA,33493530.607,2009
IRL,NLD,116077044.146,2009
IRL,GAB,58637122.0,2009
FRA,VEN,29198447.0,2009
FRA,USA,4164.0,2009
FRA,GBR,482141493.0,2009
FRA,EGY,198962219.0,2009
FRA,TUN,375832330.0,2009
FRA,ARE,92063175.0,2009
FRA,SYR,395074963.0,2009
FRA,ESP,227625.0,2009
FRA,SAU,2643281836.0,2009
FRA,RUS,5839960092.0,2009
FRA,QAT,5552.0,2009
FRA,POL,29147.0,2009
FRA,NOR,4589731633.0,2009
FRA,NGA,1679963479.0,2009
FRA,AGO,3268081693.0,2009
FRA,NLD,37475.0,2009
FRA,LUX,6940.0,2009
FRA,LBY,2966817342.0,2009
FRA,KAZ,3081783192.0,2009
FRA,JPN,4164.0,2009
FRA,ITA,2776.0,2009
FRA,IRQ,1150098479.0,2009
FRA,DZA,747629870.0,2009
FRA,IRN,1320014927.0,2009
FRA,GEO,1562839.0,2009
FRA,GAB,168038542.0,2009
FRA,GNQ,321148220.0,2009
FRA,TCD,104203633.0,2009
FRA,BRA,13879568.0,2009
FRA,BEL,256772.0,2009
FRA,AZE,1698750863.0,2009
FRA,DEU,86053.0,2009
FRA,COG,620853896.0,2009
FRA,THA,10.0,2009
FRA,ZAF,1307.0,2009
FRA,CMR,2502.0,2009
FRA,CAN,8172.0,2009
FRA,CIV,203405758.703,2009
FRA,DNK,70925398.0,2009
BGD,ARE,207600949.0,2009
BGD,SGP,12688803.0,2009
BGD,SAU,228982691.0,2009
BGD,NRU,316.0,2009
BGD,KWT,6452383.0,2009
SYC,SGP,2663.136,2009
SYC,LBN,446.942,2009
SYC,BWA,366.0,2009
BHR,ARE,95699.0,2009
BHS,USA,118.0,2009
BHS,NOR,43646271.084,2009
BHS,NGA,11981240.0,2009
BHS,AGO,108214936.0,2009
BHS,DZA,162134216.0,2009
AUS,ARE,1574686876.0,2009
AUS,THA,57191066.0,2009
AUS,VNM,1800951613.0,2009
AUS,SGP,38013987.0,2009
AUS,SAU,289111403.0,2009
AUS,RUS,229668028.0,2009
AUS,PNG,648950472.0,2009
AUS,NZL,868572006.0,2009
AUS,MYS,1636075822.0,2009
AUS,LBY,39947016.0,2009
AUS,IRN,17313538.0,2009
AUS,IDN,1766516220.0,2009
AUS,CHN,41345311.0,2009
AUS,BRN,589278219.0,2009
AUS,AUS,15413096.0,2009
AUS,NGA,203015483.0,2009
AUS,AZE,120777055.0,2009
AUS,DZA,122391448.0,2009
AUS,ZAF,879.0,2009
IND,YEM,1062758269.0,2009
IND,VEN,1784647965.0,2009
IND,GBR,46108946.0,2009
IND,EGY,1254312497.0,2009
IND,TUR,1043180287.0,2009
IND,ARE,5026345727.0,2009
IND,SYR,123225853.0,2009
IND,SDN,358586272.0,2009
IND,SGP,124751.0,2009
IND,SAU,11922128618.0,2009
IND,LCA,25736084.0,2009
IND,QAT,2062712026.0,2009
IND,COG,342692763.0,2009
IND,COL,286107694.0,2009
IND,CHN,61419692.0,2009
